Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2024-10-07 18:37:00,AltoScheda Giorno 1,87m,French Presses con Un Manubrio da Seduti,3,16.0,12,0,0,,,
2024-10-07 18:37:00,AltoScheda Giorno 1,87m,French Presses con Un Manubrio da Seduti,4,16.0,12,0,0,,,
2024-10-05 14:42:00,AltoScheda Giorno 4,62m,Stacco Rumeno con Bilanciere,1,18.0,12,0,0,,,
2024-10-05 14:42:00,AltoScheda Giorno 4,62m,Stacco Rumeno con Bilanciere,2,22.0,12,0,0,,,
2024-10-05 14:42:00,AltoScheda Giorno 4,62m,Stacco Rumeno con Bilanciere,3,22.0,12,0,0,,,
2024-10-05 14:42:00,AltoScheda Giorno 4,62m,Stacco Rumeno con Bilanciere,4,26.0,12,0,0,,,
2024-10-05 14:42:00,AltoScheda Giorno 4,62m,Stacco Rumeno con Bilanciere,5,26.0,12,0,0,,,
2024-10-05 14:42:00,AltoScheda Giorno 4,62m,Stacco con Bilanciere a Gambe Tese,1,22.0,12,0,0,,,
2024-10-05 14:42:00,AltoScheda Giorno 4,62m,Stacco con Bilanciere a Gambe Tese,2,22.0,12,0,0,,,
2024-10-05 14:42:00,AltoScheda Giorno 4,62m,Stacco con Bilanciere a Gambe Tese,3,22.0,12,0,0,,,
2024-10-05 14:42:00,AltoScheda Giorno 4,62m,Stacco con Bilanciere a Gambe Tese,4,26.0,12,0,0,,,
2024-10-05 14:42:00,AltoScheda Giorno 4,62m,Alzate Polpacci alla Macchina in Piedi,1,26.0,21,0,0,,,
2024-10-05 14:42:00,AltoScheda Giorno 4,62m,Alzate Polpacci alla Macchina in Piedi,2,26.0,21,0,0,,,
2024-10-05 14:42:00,AltoScheda Giorno 4,62m,Alzate Polpacci alla Macchina in Piedi,3,26.0,21,0,0,,,
2024-10-05 14:42:00,AltoScheda Giorno 4,62m,Planks,1,0.0,0,0,30,,,
2024-10-05 14:42:00,AltoScheda Giorno 4,62m,Planks,2,0.0,0,0,60,,,
2024-10-05 14:42:00,AltoScheda Giorno 4,62m,Planks,3,0.0,0,0,60,,,
2024-10-05 14:42:00,AltoScheda Giorno 4,62m,Planks,4,0.0,0,0,30,,,
2024-10-05 14:42:00,AltoScheda Giorno 4,62m,Crunches alla Macchina,1,0.0,20,0,0,,,
2024-10-05 14:42:00,AltoScheda Giorno 4,62m,Crunches alla Macchina,2,0.0,20,0,0,,,
2024-10-05 14:42:00,AltoScheda Giorno 4,62m,Crunches alla Macchina,3,0.0,20,0,0,,,
2024-10-05 14:42:00,AltoScheda Giorno 4,62m,Crunches alla Macchina,4,0.0,20,0,0,,,
2024-10-05 14:42:00,AltoScheda Giorno 4,62m,Alzate di Gambe alla Macchina,1,0.0,20,0,0,,,
2024-10-02 18:37:00,AltoScheda Giorno 3,68m,Squat con Bilanciere,1,20.0,10,0,0,,,
2024-10-02 18:37:00,AltoScheda Giorno 3,68m,Squat con Bilanciere,2,30.0,10,0,0,,,
2024-10-02 18:37:00,AltoScheda Giorno 3,68m,Squat con Bilanciere,3,40.0,12,0,0,,,
2024-10-02 18:37:00,AltoScheda Giorno 3,68m,Squat con Bilanciere,4,50.0,10,0,0,,,
2024-10-02 18:37:00,AltoScheda Giorno 3,68m,Squat con Bilanciere,5,50.0,10,0,0,,,
2024-10-02 18:37:00,AltoScheda Giorno 3,68m,Squat con Bilanciere,6,50.0,8,0,0,,,
2024-10-02 18:37:00,AltoScheda Giorno 3,68m,Affondi con Manubri,1,20.0,12,0,0,,,
2024-10-02 18:37:00,AltoScheda Giorno 3,68m,Affondi con Manubri,2,20.0,10,0,0,,,
2024-10-02 18:37:00,AltoScheda Giorno 3,68m,Affondi con Manubri,3,20.0,10,0,0,,,
2024-10-02 18:37:00,AltoScheda Giorno 3,68m,Affondi con Manubri,4,20.0,8,0,0,,,
2024-10-02 18:37:00,AltoScheda Giorno 3,68m,Estensioni delle Gambe,1,50.0,14,0,0,,,
2024-10-02 18:37:00,AltoScheda Giorno 3,68m,Estensioni delle Gambe,2,50.0,14,0,0,,,
2024-10-02 18:37:00,AltoScheda Giorno 3,68m,Estensioni delle Gambe,3,50.0,14,0,0,,,
2024-10-02 18:37:00,AltoScheda Giorno 3,68m,Estensioni delle Gambe,4,50.0,14,0,0,,,
2024-10-02 18:37:00,AltoScheda Giorno 3,68m,Distensioni Sopra la Testa con Manubri in Piedi,1,14.0,12,0,0,,,
2024-10-02 18:37:00,AltoScheda Giorno 3,68m,Distensioni Sopra la Testa con Manubri in Piedi,2,14.0,12,0,0,,,
2024-10-02 18:37:00,AltoScheda Giorno 3,68m,Distensioni Sopra la Testa con Manubri in Piedi,3,14.0,12,0,0,,,
2024-10-02 18:37:00,AltoScheda Giorno 3,68m,Distensioni Sopra la Testa con Manubri in Piedi,4,14.0,8,0,0,,,
2024-10-02 18:37:00,AltoScheda Giorno 3,68m,Distensioni Sopra la Testa con Manubri in Piedi,5,12.0,12,0,0,,,
2024-10-02 18:37:00,AltoScheda Giorno 3,68m,Alzate Laterali a Una Mano al Cavo Basso,1,2.5,12,0,0,,,
2024-10-02 18:37:00,AltoScheda Giorno 3,68m,Alzate Laterali a Una Mano al Cavo Basso,2,3.75,12,0,0,,,
2024-10-02 18:37:00,AltoScheda Giorno 3,68m,Alzate Laterali a Una Mano al Cavo Basso,3,2.5,12,0,0,,,
2024-10-02 18:37:00,AltoScheda Giorno 3,68m,Alzate Laterali a Una Mano al Cavo Basso,4,2.5,12,0,0,,,
2024-10-02 18:37:00,AltoScheda Giorno 3,68m,Alzate Laterali a Una Mano al Cavo Basso,5,2.5,12,0,0,,,
2024-10-02 18:37:00,AltoScheda Giorno 3,68m,Trazioni al Mento al Cavo,1,20.0,12,0,0,,,
2024-10-02 18:37:00,AltoScheda Giorno 3,68m,Trazioni al Mento al Cavo,2,20.0,12,0,0,,,
2024-10-01 19:44:00,AltoScheda Giorno 2,45m,Distensioni su Panca Piana con Bilanciere,1,20.0,8,0,0,,,
2024-10-01 19:44:00,AltoScheda Giorno 2,45m,Distensioni su Panca Piana con Bilanciere,2,40.0,10,0,0,,,
2024-10-01 19:44:00,AltoScheda Giorno 2,45m,Distensioni su Panca Piana con Bilanciere,3,45.0,12,0,0,,,
2024-10-01 19:44:00,AltoScheda Giorno 2,45m,Distensioni su Panca Piana con Bilanciere,4,50.0,12,0,0,,,
2024-10-01 19:44:00,AltoScheda Giorno 2,45m,Distensioni su Panca Piana con Bilanciere,5,60.0,10,0,0,,,
2024-10-01 19:44:00,AltoScheda Giorno 2,45m,Distensioni su Panca Piana con Bilanciere,6,60.0,8,0,0,,,
2024-10-01 19:44:00,AltoScheda Giorno 2,45m,Distensioni su Panca Inclinata con Manubri,1,14.0,14,0,0,,,
2024-10-01 19:44:00,AltoScheda Giorno 2,45m,Distensioni su Panca Inclinata con Manubri,2,14.0,14,0,0,,,
2024-10-01 19:44:00,AltoScheda Giorno 2,45m,Distensioni su Panca Inclinata con Manubri,3,14.0,14,0,0,,,
2024-10-01 19:44:00,AltoScheda Giorno 2,45m,Distensioni su Panca Inclinata con Manubri,4,14.0,14,0,0,,,
2024-10-01 19:44:00,AltoScheda Giorno 2,45m,Croci Ai Cavi Su Panca Piana,1,10.0,12,0,0,,,
2024-10-01 19:44:00,AltoScheda Giorno 2,45m,Croci Ai Cavi Su Panca Piana,2,15.0,10,0,0,,,
2024-10-01 19:44:00,AltoScheda Giorno 2,45m,Croci Ai Cavi Su Panca Piana,3,15.0,10,0,0,,,
2024-10-01 19:44:00,AltoScheda Giorno 2,45m,Croci Ai Cavi Su Panca Piana,4,15.0,8,0,0,,,
2024-10-01 19:44:00,AltoScheda Giorno 2,45m,Flies al Cavo Basso,1,5.0,12,0,0,,,
2024-10-01 19:44:00,AltoScheda Giorno 2,45m,Flies al Cavo Basso,2,5.0,12,0,0,,,
2024-10-01 19:44:00,AltoScheda Giorno 2,45m,Flies al Cavo Basso,3,5.0,12,0,0,,,
2024-09-30 18:33:00,AltoScheda Giorno 1,22m,Trazioni alla Sbarra,1,0.0,6,0,0,,,
2024-09-30 18:33:00,AltoScheda Giorno 1,22m,Trazioni alla Sbarra,2,0.0,10,0,0,,,
2024-09-30 18:33:00,AltoScheda Giorno 1,22m,Trazioni alla Sbarra,3,0.0,6,0,0,,,
2024-09-30 18:33:00,AltoScheda Giorno 1,22m,Trazioni alla Sbarra,4,0.0,6,0,0,,,
2024-09-30 18:33:00,AltoScheda Giorno 1,22m,Trazioni alla Sbarra,5,0.0,6,0,0,,,
2024-09-30 18:33:00,AltoScheda Giorno 1,22m,Trazioni alla Sbarra,6,0.0,6,0,0,,,
2024-09-30 18:33:00,AltoScheda Giorno 1,22m,Trazioni alla Sbarra,7,0.0,6,0,0,,,
2024-09-30 18:33:00,AltoScheda Giorno 1,22m,Pulley Seduto Cable Machine,1,40.0,12,0,0,,,
2024-09-30 18:33:00,AltoScheda Giorno 1,22m,Pulley Seduto Cable Machine,2,45.0,10,0,0,,,
2024-09-30 18:33:00,AltoScheda Giorno 1,22m,Pulley Seduto Cable Machine,3,50.0,10,0,0,,,
2024-09-30 18:33:00,AltoScheda Giorno 1,22m,Pulley Seduto Cable Machine,4,50.0,8,0,0,,,
2024-09-26 19:26:00,AltoScheda Giorno 3,49m,Squat con Bilanciere,1,20.0,10,0,0,,,
2024-09-26 19:26:00,AltoScheda Giorno 3,49m,Squat con Bilanciere,2,30.0,10,0,0,,,
2024-09-26 19:26:00,AltoScheda Giorno 3,49m,Squat con Bilanciere,3,50.0,10,0,0,,,
2024-09-26 19:26:00,AltoScheda Giorno 3,49m,Squat con Bilanciere,4,50.0,10,0,0,,,
2024-09-26 19:26:00,AltoScheda Giorno 3,49m,Squat con Bilanciere,5,50.0,10,0,0,,,
2024-09-26 19:26:00,AltoScheda Giorno 3,49m,Squat con Bilanciere,6,50.0,8,0,0,,,
2024-09-26 19:26:00,AltoScheda Giorno 3,49m,Affondi con Manubri,1,20.0,12,0,0,,,
2024-09-26 19:26:00,AltoScheda Giorno 3,49m,Affondi con Manubri,2,20.0,10,0,0,,,
2024-09-26 19:26:00,AltoScheda Giorno 3,49m,Affondi con Manubri,3,20.0,8,0,0,,,
2024-09-26 19:26:00,AltoScheda Giorno 3,49m,Affondi con Manubri,4,20.0,8,0,0,,,
2024-09-26 19:26:00,AltoScheda Giorno 3,49m,Estensioni delle Gambe,1,50.0,14,0,0,,,
2024-09-26 19:26:00,AltoScheda Giorno 3,49m,Estensioni delle Gambe,2,50.0,14,0,0,,,
2024-09-26 19:26:00,AltoScheda Giorno 3,49m,Estensioni delle Gambe,3,50.0,14,0,0,,,
2024-09-26 19:26:00,AltoScheda Giorno 3,49m,Estensioni delle Gambe,4,50.0,14,0,0,,,
2024-09-26 19:26:00,AltoScheda Giorno 3,49m,Distensioni Sopra la Testa con Manubri in Piedi,1,10.0,12,0,0,,,
2024-09-26 19:26:00,AltoScheda Giorno 3,49m,Distensioni Sopra la Testa con Manubri in Piedi,2,6.0,12,0,0,,,
2024-09-26 19:26:00,AltoScheda Giorno 3,49m,Distensioni Sopra la Testa con Manubri in Piedi,3,6.0,12,0,0,,,
2024-09-26 19:26:00,AltoScheda Giorno 3,49m,Distensioni Sopra la Testa con Manubri in Piedi,4,6.0,6,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Distensioni su Panca Piana con Bilanciere,1,20.0,8,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Distensioni su Panca Piana con Bilanciere,2,30.0,10,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Distensioni su Panca Piana con Bilanciere,3,40.0,12,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Distensioni su Panca Piana con Bilanciere,4,50.0,12,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Distensioni su Panca Piana con Bilanciere,5,55.0,10,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Distensioni su Panca Piana con Bilanciere,6,55.0,8,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Distensioni su Panca Inclinata con Manubri,1,10.0,14,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Distensioni su Panca Inclinata con Manubri,2,12.0,14,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Distensioni su Panca Inclinata con Manubri,3,12.0,14,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Distensioni su Panca Inclinata con Manubri,4,12.0,14,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Croci Ai Cavi Su Panca Piana,1,10.0,12,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Croci Ai Cavi Su Panca Piana,2,15.0,10,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Croci Ai Cavi Su Panca Piana,3,15.0,10,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Croci Ai Cavi Su Panca Piana,4,20.0,8,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Curls a Martello,1,10.0,10,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Curls a Martello,2,10.0,10,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Curls a Martello,3,10.0,10,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Curls a Martello,4,10.0,10,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Curls al Cavo Basso,1,15.5,8,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Curls al Cavo Basso,2,15.0,8,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Curls al Cavo Basso,3,15.0,8,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Curls al Cavo Basso,4,15.0,8,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Curls al Cavo Basso,5,15.0,8,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Curls con Barra EZ,1,5.0,12,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Curls con Barra EZ,2,5.0,12,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Curls con Barra EZ,3,5.0,12,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Curls con Barra EZ,4,5.0,12,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Curls con Barra EZ,5,5.0,12,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Spinte Cavo Alto In Piedi,1,5.0,12,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Spinte Cavo Alto In Piedi,2,5.0,12,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Spinte Cavo Alto In Piedi,3,5.0,12,0,0,,,
2024-09-24 18:56:00,AltoScheda Giorno 2,107m,Spinte Cavo Alto In Piedi,4,5.0,12,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,Walking su Tapis Roulant,1,0,0,0.4,360,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,Distensioni Sopra la Testa con Manubri,1,8.0,10,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,Distensioni Sopra la Testa con Manubri,2,8.0,10,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,Distensioni Sopra la Testa con Manubri,3,10.0,10,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,Distensioni Sopra la Testa con Manubri,4,10.0,10,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,Distensioni Sopra la Testa con Manubri,5,10.0,10,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,Alzate Laterali con Manubri da Seduti,1,6.0,10,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,Alzate Laterali con Manubri da Seduti,2,6.0,10,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,Alzate Laterali con Manubri da Seduti,3,6.0,10,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,Alzate Frontali Panca Inclinata Con Manubri,1,6.0,12,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,Alzate Frontali Panca Inclinata Con Manubri,2,6.0,12,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,Alzate Frontali Panca Inclinata Con Manubri,3,6.0,12,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,Upper Back Machine,1,40.0,15,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,Upper Back Machine,2,40.0,15,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,Upper Back Machine,3,40.0,15,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,Curls con Barra EZ,1,10.0,10,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,Curls con Barra EZ,2,10.0,10,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,Curls con Barra EZ,3,10.0,10,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,Curls al Cavo Basso,1,12.5,15,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,Curls al Cavo Basso,2,12.5,15,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,Curls al Cavo Basso,3,12.5,15,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,French Presses con Manubri da Sdraiati,1,15.0,12,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,French Presses con Manubri da Sdraiati,2,16.0,10,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,French Presses con Manubri da Sdraiati,3,16.0,10,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,Dips alle Parallele,1,0.0,10,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,Dips alle Parallele,2,0.0,10,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,Dips alle Parallele,3,0.0,10,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,Crunches,1,0.0,15,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,Crunches,2,0.0,15,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,Crunches,3,0.0,14,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,Crunches,4,0.0,16,0,0,,,
2024-09-21 10:45:00,Ipertrofia Intermedio Giorno 3 Prince,86m,Crunches,5,0.0,15,0,0,,,
2024-09-20 20:16:00,Ipertrofia Intermedio Giorno 2 Prince,57m,Hack Squat alla Macchina,1,40.0,10,0,0,,,
2024-09-20 20:16:00,Ipertrofia Intermedio Giorno 2 Prince,57m,Hack Squat alla Macchina,2,40.0,8,0,0,,,
2024-09-20 20:16:00,Ipertrofia Intermedio Giorno 2 Prince,57m,Hack Squat alla Macchina,3,40.0,8,0,0,,,
2024-09-20 20:16:00,Ipertrofia Intermedio Giorno 2 Prince,57m,Hack Squat alla Macchina,4,40.0,8,0,0,,,
2024-09-20 20:16:00,Ipertrofia Intermedio Giorno 2 Prince,57m,Split Squat Bulgaro con Manubri,1,12.0,12,0,0,,,
2024-09-20 20:16:00,Ipertrofia Intermedio Giorno 2 Prince,57m,Split Squat Bulgaro con Manubri,2,12.0,12,0,0,,,
2024-09-20 20:16:00,Ipertrofia Intermedio Giorno 2 Prince,57m,Split Squat Bulgaro con Manubri,3,12.0,12,0,0,,,
2024-09-20 20:16:00,Ipertrofia Intermedio Giorno 2 Prince,57m,Flessioni delle Gambe da Sdraiati,1,45.0,10,0,0,,,
2024-09-20 20:16:00,Ipertrofia Intermedio Giorno 2 Prince,57m,Flessioni delle Gambe da Sdraiati,2,50.0,10,0,0,,,
2024-09-20 20:16:00,Ipertrofia Intermedio Giorno 2 Prince,57m,Flessioni delle Gambe da Sdraiati,3,50.0,10,0,0,,,
2024-09-20 20:16:00,Ipertrofia Intermedio Giorno 2 Prince,57m,Flessioni delle Gambe da Seduti,1,45.0,10,0,0,,,
2024-09-20 20:16:00,Ipertrofia Intermedio Giorno 2 Prince,57m,Flessioni delle Gambe da Seduti,2,50.0,10,0,0,,,
2024-09-20 20:16:00,Ipertrofia Intermedio Giorno 2 Prince,57m,Flessioni delle Gambe da Seduti,3,50.0,10,0,0,,,
2024-09-20 20:16:00,Ipertrofia Intermedio Giorno 2 Prince,57m,Alzate Polpacci alla Macchina da Seduti,1,60.0,15,0,0,,,
2024-09-20 20:16:00,Ipertrofia Intermedio Giorno 2 Prince,57m,Alzate Polpacci alla Macchina da Seduti,2,60.0,15,0,0,,,
2024-09-20 20:16:00,Ipertrofia Intermedio Giorno 2 Prince,57m,Alzate Polpacci alla Macchina da Seduti,3,60.0,25,0,0,,,
2024-09-20 20:16:00,Ipertrofia Intermedio Giorno 2 Prince,57m,Crunches,1,0.0,30,0,0,,,
2024-09-20 20:16:00,Ipertrofia Intermedio Giorno 2 Prince,57m,Crunches,2,0.0,30,0,0,,,
2024-09-20 20:16:00,Ipertrofia Intermedio Giorno 2 Prince,57m,Crunches,3,0.0,30,0,0,,,
2024-09-17 18:19:00,Ipertrofia Intermedio Giorno 1 Prince,55m,Lat Pull-Downs al Cavo Alto a Presa Inversa,1,25.0,10,0,0,,,
2024-09-17 18:19:00,Ipertrofia Intermedio Giorno 1 Prince,55m,Lat Pull-Downs al Cavo Alto a Presa Inversa,2,35.0,10,0,0,,,
2024-09-17 18:19:00,Ipertrofia Intermedio Giorno 1 Prince,55m,Lat Pull-Downs al Cavo Alto a Presa Inversa,3,45.0,10,0,0,,,
2024-09-17 18:19:00,Ipertrofia Intermedio Giorno 1 Prince,55m,Lat Pull-Downs al Cavo Alto a Presa Inversa,4,45.0,10,0,0,,,
2024-09-17 18:19:00,Ipertrofia Intermedio Giorno 1 Prince,55m,Lat Pull-Downs al Cavo Alto a Presa Inversa,5,45.0,10,0,0,,,
2024-09-17 18:19:00,Ipertrofia Intermedio Giorno 1 Prince,55m,Alzate del Corpo Superiore,1,8.0,15,0,0,,,
2024-09-17 18:19:00,Ipertrofia Intermedio Giorno 1 Prince,55m,Alzate del Corpo Superiore,2,8.0,15,0,0,,,
2024-09-17 18:19:00,Ipertrofia Intermedio Giorno 1 Prince,55m,Alzate del Corpo Superiore,3,8.0,15,0,0,,,
2024-09-17 18:19:00,Ipertrofia Intermedio Giorno 1 Prince,55m,Distensioni su Panca Piana con Bilanciere,1,40.0,8,0,0,,,
2024-09-17 18:19:00,Ipertrofia Intermedio Giorno 1 Prince,55m,Distensioni su Panca Piana con Bilanciere,2,45.0,8,0,0,,,
2024-09-17 18:19:00,Ipertrofia Intermedio Giorno 1 Prince,55m,Distensioni su Panca Piana con Bilanciere,3,45.0,8,0,0,,,
2024-09-17 18:19:00,Ipertrofia Intermedio Giorno 1 Prince,55m,Distensioni Alternate Cable Machine,1,20.0,12,0,0,,,
2024-09-17 18:19:00,Ipertrofia Intermedio Giorno 1 Prince,55m,Distensioni Alternate Cable Machine,2,20.0,12,0,0,,,
2024-09-17 18:19:00,Ipertrofia Intermedio Giorno 1 Prince,55m,Distensioni Alternate Cable Machine,3,20.0,12,0,0,,,
2024-09-17 18:19:00,Ipertrofia Intermedio Giorno 1 Prince,55m,Distensioni su Panca Inclinata con Bilanciere,1,40.0,10,0,0,,,
2024-09-17 18:19:00,Ipertrofia Intermedio Giorno 1 Prince,55m,Distensioni su Panca Inclinata con Bilanciere,2,40.0,10,0,0,,,
2024-09-17 18:19:00,Ipertrofia Intermedio Giorno 1 Prince,55m,Distensioni su Panca Inclinata con Bilanciere,3,40.0,10,0,0,,,
2024-09-17 18:19:00,Ipertrofia Intermedio Giorno 1 Prince,55m,Pulley Alto Cable Machine,1,40.0,10,0,0,,,
2024-09-17 18:19:00,Ipertrofia Intermedio Giorno 1 Prince,55m,Pulley Alto Cable Machine,2,40.0,10,0,0,,,
2024-09-17 18:19:00,Ipertrofia Intermedio Giorno 1 Prince,55m,Pulley Alto Cable Machine,3,40.0,12,0,0,,,
2024-09-17 18:19:00,Ipertrofia Intermedio Giorno 1 Prince,55m,Pulley Seduto Cable Machine,1,40.0,10,0,0,,,
2024-09-17 18:19:00,Ipertrofia Intermedio Giorno 1 Prince,55m,Pulley Seduto Cable Machine,2,40.0,10,0,0,,,
2024-09-17 18:19:00,Ipertrofia Intermedio Giorno 1 Prince,55m,Pulley Seduto Cable Machine,3,40.0,10,0,0,,,
2024-09-17 18:19:00,Ipertrofia Intermedio Giorno 1 Prince,55m,Pulley Seduto Cable Machine,4,40.0,10,0,0,,,
2024-09-11 18:41:00,Total Body Intermedio,102m,Distensioni su Panca Piana con Bilanciere,1,20.0,8,0,0,,,
2024-09-11 18:41:00,Total Body Intermedio,102m,Distensioni su Panca Piana con Bilanciere,2,30.0,8,0,0,,,
2024-09-11 18:41:00,Total Body Intermedio,102m,Distensioni su Panca Piana con Bilanciere,3,40.0,8,0,0,,,
2024-09-11 18:41:00,Total Body Intermedio,102m,Distensioni su Panca Piana con Bilanciere,4,50.0,8,0,0,,,
2024-09-11 18:41:00,Total Body Intermedio,102m,Distensioni su Panca Piana con Bilanciere,5,50.0,8,0,0,,,
2024-09-11 18:41:00,Total Body Intermedio,102m,Distensioni su Panca Piana con Bilanciere,6,50.0,8,0,0,,,
2024-09-11 18:41:00,Total Body Intermedio,102m,Distensioni su Panca Piana con Bilanciere,7,50.0,8,0,0,,,
2024-09-11 18:41:00,Total Body Intermedio,102m,Trazioni al Volto al Cavo da Seduti,1,40.0,10,0,0,,,
2024-09-11 18:41:00,Total Body Intermedio,102m,Trazioni al Volto al Cavo da Seduti,2,45.0,10,0,0,,,
2024-09-11 18:41:00,Total Body Intermedio,102m,Trazioni al Volto al Cavo da Seduti,3,45.0,10,0,0,,,
2024-09-11 18:41:00,Total Body Intermedio,102m,Trazioni al Volto al Cavo da Seduti,4,50.0,10,0,0,,,
2024-09-11 18:41:00,Total Body Intermedio,102m,Trazioni alla Sbarra a Presa Stretta,1,0.0,10,0,0,,,
2024-09-11 18:41:00,Total Body Intermedio,102m,Trazioni alla Sbarra a Presa Stretta,2,0.0,10,0,0,,,
2024-09-11 18:41:00,Total Body Intermedio,102m,Trazioni alla Sbarra a Presa Stretta,3,0.0,10,0,0,,,
2024-09-11 18:41:00,Total Body Intermedio,102m,Alzate Laterali con Manubri da Seduti,1,6.0,12,0,0,,,
2024-09-11 18:41:00,Total Body Intermedio,102m,Alzate Laterali con Manubri da Seduti,2,6.0,12,0,0,,,
2024-09-11 18:41:00,Total Body Intermedio,102m,Distensioni Sopra la Testa alla Macchina,1,20.0,10,0,0,,,
2024-09-11 18:41:00,Total Body Intermedio,102m,Distensioni Sopra la Testa alla Macchina,2,25.0,10,0,0,,,
2024-09-11 18:41:00,Total Body Intermedio,102m,Distensioni Sopra la Testa alla Macchina,3,30.0,10,0,0,,,
